_step,ep_info/Final_position,seed,method
171999,249.8776279909239,1728042930,UDC
172999,250.2189919655538,1728042930,UDC
173999,258.25094651906346,1728042930,UDC
174999,255.14785442906168,1728042930,UDC
175999,260.89632224344393,1728042930,UDC
176999,263.332734695964,1728042930,UDC
177999,260.32478095172405,1728042930,UDC
178999,269.55298250844623,1728042930,UDC
179999,271.5278732459781,1728042930,UDC
180999,267.6112927860386,1728042930,UDC
181999,268.9790033775313,1728042930,UDC
182999,278.24044989018074,1728042930,UDC
183999,281.8605952596825,1728042930,UDC
184999,281.31374890122004,1728042930,UDC
185999,282.601722493896,1728042930,UDC
186999,294.55301835665995,1728042930,UDC
187999,286.2706658955384,1728042930,UDC
188999,294.73838256512704,1728042930,UDC
189999,290.30094517503727,1728042930,UDC
190999,285.8537582402128,1728042930,UDC
191999,300.9705957512117,1728042930,UDC
192999,296.14793496909044,1728042930,UDC
193999,293.98540878212134,1728042930,UDC
194999,300.5289910172907,1728042930,UDC
195999,294.41050198049027,1728042930,UDC
196999,298.7567805461398,1728042930,UDC
197999,296.73339012888806,1728042930,UDC
198999,307.1731418782592,1728042930,UDC
199999,305.67845773551056,1728042930,UDC
200999,302.5967042663957,1728042930,UDC
201999,300.3484906230907,1728042930,UDC
202999,303.0450164665532,1728042930,UDC
203999,307.7009596269058,1728042930,UDC
204999,308.3751022164604,1728042930,UDC
205999,310.0428156923174,1728042930,UDC
206999,317.0475888109572,1728042930,UDC
207999,312.68142680875485,1728042930,UDC
208999,310.77796495738386,1728042930,UDC
209999,308.1086503466052,1728042930,UDC
210999,308.7173401805519,1728042930,UDC
211999,311.6467687320581,1728042930,UDC
212999,316.6023277489266,1728042930,UDC
213999,323.11380601661205,1728042930,UDC
214999,313.3191830128976,1728042930,UDC
215999,324.4849895693425,1728042930,UDC
216999,319.9479575489082,1728042930,UDC
217999,317.9573046567792,1728042930,UDC
218999,325.07749193288487,1728042930,UDC
219999,325.1348060573626,1728042930,UDC
220999,322.0928200455064,1728042930,UDC
221999,324.49617892401625,1728042930,UDC
222999,325.4858583194089,1728042930,UDC
223999,325.039913159255,1728042930,UDC
224999,330.092483328574,1728042930,UDC
225999,336.06737414135506,1728042930,UDC
226999,333.0731988187697,1728042930,UDC
227999,333.7458442272107,1728042930,UDC
228999,336.00713994180575,1728042930,UDC
229999,329.06213703511094,1728042930,UDC
230999,331.6697695629742,1728042930,UDC
231999,334.1031432500364,1728042930,UDC
232999,336.89332897506085,1728042930,UDC
233999,331.25341647735354,1728042930,UDC
234999,337.07318924526254,1728042930,UDC
235999,343.8065234226512,1728042930,UDC
236999,342.4036966235098,1728042930,UDC
237999,336.10537853368845,1728042930,UDC
238999,344.2178977797309,1728042930,UDC
239999,338.67760892610704,1728042930,UDC
240999,339.1205592057646,1728042930,UDC
241999,343.6600860973306,1728042930,UDC
242999,345.9108525107565,1728042930,UDC
243999,346.95015164678904,1728042930,UDC
244999,350.8917319828084,1728042930,UDC
245999,338.6728741027396,1728042930,UDC
246999,348.44338958529937,1728042930,UDC
247999,351.0355156387789,1728042930,UDC
248999,343.96328466078603,1728042930,UDC
249999,347.51861208104947,1728042930,UDC
250999,351.7350740789966,1728042930,UDC
251999,350.99689919635347,1728042930,UDC
252999,340.2655173899249,1728042930,UDC
253999,351.31148004850445,1728042930,UDC
254999,349.3294162177135,1728042930,UDC
255999,349.1221305495014,1728042930,UDC
256999,343.649192857018,1728042930,UDC
257999,346.4897340243938,1728042930,UDC
258999,346.6518853678418,1728042930,UDC
259999,349.05947734108526,1728042930,UDC
260999,350.44494047108884,1728042930,UDC
261999,61.150818822522034,1728042930,UDC
262999,347.54445518265135,1728042930,UDC
263999,344.94157966534686,1728042930,UDC
264999,340.91633593703875,1728042930,UDC
265999,348.5354425136017,1728042930,UDC
266999,336.5247914179933,1728042930,UDC
267999,340.0769275588039,1728042930,UDC
268999,338.3449098202861,1728042930,UDC
269999,339.46890900258944,1728042930,UDC
270999,337.6186709454922,1728042930,UDC
271999,340.8143947011815,1728042930,UDC
272999,336.0857002721211,1728042930,UDC
273999,343.3261124621574,1728042930,UDC
274999,345.66007751241546,1728042930,UDC
275999,349.0001301262966,1728042930,UDC
276999,343.41313383086896,1728042930,UDC
277999,346.43155693612056,1728042930,UDC
278999,343.8468521259002,1728042930,UDC
279999,341.6658332516241,1728042930,UDC
280999,343.0409166602344,1728042930,UDC
281999,340.0672229048418,1728042930,UDC
282999,341.07565472372704,1728042930,UDC
283999,337.58321458741574,1728042930,UDC
284999,341.6757374968722,1728042930,UDC
285999,347.6864555314588,1728042930,UDC
286999,345.22643075938936,1728042930,UDC
287999,338.5114789311576,1728042930,UDC
288999,342.6084723702081,1728042930,UDC
289999,341.2302917179643,1728042930,UDC
290999,343.72207623443364,1728042930,UDC
291999,346.9734058484286,1728042930,UDC
292999,341.5482275192298,1728042930,UDC
293999,347.9626363609164,1728042930,UDC
294999,348.57972307644104,1728042930,UDC
295999,341.9073315156904,1728042930,UDC
296999,353.9600152520162,1728042930,UDC
297999,354.84121237737884,1728042930,UDC
298999,349.0215020394252,1728042930,UDC
299999,351.2827064078157,1728042930,UDC
300999,342.64455939827684,1728042930,UDC
301999,345.3888173525751,1728042930,UDC
302999,346.2079037074528,1728042930,UDC
303999,348.0791231756228,1728042930,UDC
304999,355.1322828266409,1728042930,UDC
305999,343.527994063077,1728042930,UDC
306999,354.1692508927963,1728042930,UDC
307999,351.44214097598865,1728042930,UDC
308999,346.7894150341254,1728042930,UDC
309999,353.482268127458,1728042930,UDC
310999,346.82380922855174,1728042930,UDC
311999,354.9847936156889,1728042930,UDC
312999,351.328341241356,1728042930,UDC
313999,343.2308787352479,1728042930,UDC
314999,352.81938657839515,1728042930,UDC
315999,356.1368849479101,1728042930,UDC
316999,352.388178001382,1728042930,UDC
317999,357.7252283865999,1728042930,UDC
318999,353.5967402452546,1728042930,UDC
319999,357.1461134998315,1728042930,UDC
320999,351.7486334557326,1728042930,UDC
321999,356.8297578123963,1728042930,UDC
322999,356.606270312624,1728042930,UDC
323999,348.0764629744956,1728042930,UDC
324999,356.97337726378174,1728042930,UDC
325999,358.2370097736372,1728042930,UDC
326999,349.42892557396993,1728042930,UDC
327999,357.83295689288383,1728042930,UDC
328999,364.4639604183079,1728042930,UDC
329999,358.8366993588908,1728042930,UDC
330999,350.0064953150593,1728042930,UDC
331999,357.27740490535115,1728042930,UDC
332999,352.624183103114,1728042930,UDC
333999,356.9631203921565,1728042930,UDC
334999,358.8643385832364,1728042930,UDC
335999,351.785015743154,1728042930,UDC
336999,356.3100058320872,1728042930,UDC
337999,351.7394891492085,1728042930,UDC
338999,352.03951604751035,1728042930,UDC
339999,352.25147385453886,1728042930,UDC
340999,354.690478477855,1728042930,UDC
341999,355.7804245240687,1728042930,UDC
342999,355.8414123044881,1728042930,UDC
343999,356.5096907199732,1728042930,UDC
344999,350.6089373092138,1728042930,UDC
345999,355.33660126887213,1728042930,UDC
346999,354.22626473224085,1728042930,UDC
347999,356.5413522616456,1728042930,UDC
348999,363.54663389068463,1728042930,UDC
349999,354.089269676532,1728042930,UDC
350999,352.41027283149594,1728042930,UDC
351999,354.27145367196806,1728042930,UDC
352999,352.8911079413644,1728042930,UDC
353999,341.0626048699569,1728042930,UDC
354999,351.0993350742097,1728042930,UDC
355999,355.01764065040175,1728042930,UDC
356999,352.6249290662468,1728042930,UDC
357999,358.8226356208746,1728042930,UDC
358999,359.4559758025237,1728042930,UDC
359999,353.4383702438448,1728042930,UDC
360999,358.05589536654423,1728042930,UDC
361999,353.58748720960835,1728042930,UDC
362999,353.5452792840728,1728042930,UDC
363999,351.7499237813277,1728042930,UDC
364999,357.0423859059453,1728042930,UDC
365999,350.63376421401955,1728042930,UDC
366999,350.07272262420435,1728042930,UDC
367999,350.2078282942362,1728042930,UDC
368999,341.0478669973191,1728042930,UDC
369999,350.5139352155676,1728042930,UDC
370999,349.7083230962557,1728042930,UDC
371999,358.3970386929555,1728042930,UDC
372999,352.4316959640119,1728042930,UDC
373999,340.86526759029664,1728042930,UDC
374999,347.55466039443587,1728042930,UDC
375999,349.77034317603113,1728042930,UDC
376999,357.6297943481032,1728042930,UDC
377999,357.14976800020685,1728042930,UDC
378999,354.0804244586711,1728042930,UDC
379999,361.54517953159245,1728042930,UDC
380999,358.66476410872286,1728042930,UDC
381999,355.3127900379683,1728042930,UDC
382999,361.6697911577154,1728042930,UDC
383999,355.63627955456485,1728042930,UDC
384999,358.154012000135,1728042930,UDC
385999,358.3290798322059,1728042930,UDC
386999,361.2656553030996,1728042930,UDC
387999,352.3261566360917,1728042930,UDC
388999,356.9948653022286,1728042930,UDC
389999,358.4402165187345,1728042930,UDC
390999,359.2964752978688,1728042930,UDC
391999,360.4783127498597,1728042930,UDC
392999,362.2116353205095,1728042930,UDC
393999,360.7507282032616,1728042930,UDC
394999,361.0493364872739,1728042930,UDC
395999,355.3520549958907,1728042930,UDC
396999,362.2976681601282,1728042930,UDC
397999,362.64568647871664,1728042930,UDC
398999,363.3853850677705,1728042930,UDC
399999,360.9106482643969,1728042930,UDC
400999,364.1700445677901,1728042930,UDC
401999,360.04271810668484,1728042930,UDC
402999,362.1428708087166,1728042930,UDC
403999,359.9148776526897,1728042930,UDC
404999,364.3353712923868,1728042930,UDC
405999,355.86635861068,1728042930,UDC
406999,358.0585236464552,1728042930,UDC
407999,357.098353043431,1728042930,UDC
408999,352.75966419972343,1728042930,UDC
409999,344.8649187881606,1728042930,UDC
410999,348.2179598414424,1728042930,UDC
411999,347.0059932875759,1728042930,UDC
412999,348.0748513384039,1728042930,UDC
413999,354.3408930960021,1728042930,UDC
414999,345.6036855808881,1728042930,UDC
415999,358.4501579750428,1728042930,UDC
416999,357.8440902513945,1728042930,UDC
417999,348.0784294512104,1728042930,UDC
418999,357.41167489405416,1728042930,UDC
419999,354.7180774325233,1728042930,UDC
420999,349.9452776283793,1728042930,UDC
421999,355.4458122350093,1728042930,UDC
422999,354.9901823491246,1728042930,UDC
423999,352.71226705195,1728042930,UDC
424999,359.22988224498164,1728042930,UDC
425999,358.42186902206583,1728042930,UDC
426999,358.57062028324754,1728042930,UDC
427999,366.3037951782301,1728042930,UDC
428999,362.7787662280777,1728042930,UDC
429999,357.7415062669339,1728042930,UDC
430999,360.65429650790384,1728042930,UDC
431999,359.9064327965044,1728042930,UDC
432999,364.7527301722406,1728042930,UDC
433999,361.165647448124,1728042930,UDC
434999,355.20743071253094,1728042930,UDC
435999,361.3147130569717,1728042930,UDC
436999,364.3067126685426,1728042930,UDC
437999,363.7164884281399,1728042930,UDC
438999,361.86535130871823,1728042930,UDC
439999,358.5829757419756,1728042930,UDC
440999,361.83314441314417,1728042930,UDC
441999,361.27046171502496,1728042930,UDC
442999,355.21435049879693,1728042930,UDC
443999,365.32424678520897,1728042930,UDC
444999,363.5325427156514,1728042930,UDC
445999,358.851788800741,1728042930,UDC
446999,360.0606116170225,1728042930,UDC
447999,359.5671375722266,1728042930,UDC
448999,360.26475594193266,1728042930,UDC
449999,364.18428339029816,1728042930,UDC
450999,359.0229707538145,1728042930,UDC
451999,357.9786067649889,1728042930,UDC
452999,352.4749348778943,1728042930,UDC
453999,364.3733484709487,1728042930,UDC
454999,359.5321420212716,1728042930,UDC
455999,355.7111611500183,1728042930,UDC
456999,356.18583876908593,1728042930,UDC
457999,359.01780433066926,1728042930,UDC
458999,360.6454957655004,1728042930,UDC
459999,358.151047532604,1728042930,UDC
460999,357.29137684274014,1728042930,UDC
461999,358.2646845170782,1728042930,UDC
462999,361.11407131747706,1728042930,UDC
463999,359.6901339191939,1728042930,UDC
464999,358.2960711968013,1728042930,UDC
465999,353.7335256466238,1728042930,UDC
466999,355.30848219018384,1728042930,UDC
467999,361.2504513579004,1728042930,UDC
468999,355.6293732931688,1728042930,UDC
469999,349.964045441504,1728042930,UDC
470999,363.1996891028221,1728042930,UDC
471999,362.28462694435393,1728042930,UDC
472999,364.7325845629034,1728042930,UDC
473999,356.20330050513786,1728042930,UDC
474999,358.57679862511964,1728042930,UDC
475999,363.855006168676,1728042930,UDC
476999,363.0188125638109,1728042930,UDC
477999,361.83016184062126,1728042930,UDC
478999,358.44121506438967,1728042930,UDC
479999,367.5211108748787,1728042930,UDC
480999,363.8931310708438,1728042930,UDC
481999,362.9587227636666,1728042930,UDC
482999,355.72060951575173,1728042930,UDC
483999,363.3070844789603,1728042930,UDC
484999,359.87226530017466,1728042930,UDC
485999,363.0191468017076,1728042930,UDC
486999,348.4635608971405,1728042930,UDC
487999,365.4843154567336,1728042930,UDC
488999,362.6142331654963,1728042930,UDC
489999,359.4383784037628,1728042930,UDC
490999,362.0469374599149,1728042930,UDC
491999,357.26954077098816,1728042930,UDC
492999,362.1717306597272,1728042930,UDC
493999,361.9974140788696,1728042930,UDC
494999,360.17923618122893,1728042930,UDC
495999,360.4766909020444,1728042930,UDC
496999,360.99764634926686,1728042930,UDC
497999,363.3372793117016,1728042930,UDC
498999,360.2559449060436,1728042930,UDC
499999,358.2909052380375,1728042930,UDC
999,-1.69817609815717,1727998918,UDC
1999,-2.448252697413639,1727998918,UDC
2999,-3.635529772519116,1727998918,UDC
3999,-3.994898357500448,1727998918,UDC
4999,-3.409502517144784,1727998918,UDC
5999,-7.076926258662879,1727998918,UDC
6999,-0.7716128119980281,1727998918,UDC
7999,-0.3492312167322861,1727998918,UDC
8999,-9.782072360703689,1727998918,UDC
9999,-3.2350792615481434,1727998918,UDC
10999,-5.494808267097704,1727998918,UDC
11999,-2.667869956947737,1727998918,UDC
12999,-3.492230539946688,1727998918,UDC
13999,-0.4958115797673766,1727998918,UDC
14999,0.568224405153105,1727998918,UDC
15999,0.5127304149797326,1727998918,UDC
16999,2.3229581388675906,1727998918,UDC
17999,2.545106997475661,1727998918,UDC
18999,2.26154552763396,1727998918,UDC
19999,4.556441433431311,1727998918,UDC
20999,14.64191960143797,1727998918,UDC
21999,24.302672020389483,1727998918,UDC
22999,28.05146085273892,1727998918,UDC
23999,29.45668476606301,1727998918,UDC
24999,32.092382324068055,1727998918,UDC
25999,37.6139295719297,1727998918,UDC
26999,45.28163159778607,1727998918,UDC
27999,49.51081952958402,1727998918,UDC
28999,50.98691011584224,1727998918,UDC
29999,55.931754928940514,1727998918,UDC
30999,57.09752088457946,1727998918,UDC
31999,61.28606008916266,1727998918,UDC
32999,64.91433357756986,1727998918,UDC
33999,69.1364286970852,1727998918,UDC
34999,71.79289565671262,1727998918,UDC
35999,78.40251276049975,1727998918,UDC
36999,83.8476280538806,1727998918,UDC
37999,91.05580473428056,1727998918,UDC
38999,91.72198794135704,1727998918,UDC
39999,97.24697976679003,1727998918,UDC
40999,103.42953638582271,1727998918,UDC
41999,108.59729995442842,1727998918,UDC
42999,111.57259446237522,1727998918,UDC
43999,116.91298843254587,1727998918,UDC
44999,117.94456455344891,1727998918,UDC
45999,123.68843608323142,1727998918,UDC
46999,124.18228769859552,1727998918,UDC
47999,127.37050144914808,1727998918,UDC
48999,130.32339886301756,1727998918,UDC
49999,135.40284289916,1727998918,UDC
50999,134.83231304595142,1727998918,UDC
51999,133.84225859609717,1727998918,UDC
52999,136.9236680520711,1727998918,UDC
53999,140.2802922997088,1727998918,UDC
54999,139.58766534063912,1727998918,UDC
55999,138.3642701202255,1727998918,UDC
56999,138.5697259124668,1727998918,UDC
57999,142.22125057302617,1727998918,UDC
58999,143.9146968144486,1727998918,UDC
59999,144.76152016121858,1727998918,UDC
60999,145.27620536096697,1727998918,UDC
61999,146.6295296722654,1727998918,UDC
62999,147.91642368446438,1727998918,UDC
63999,148.38739997043933,1727998918,UDC
64999,152.02444368062544,1727998918,UDC
65999,149.76853048713602,1727998918,UDC
66999,153.61122509397106,1727998918,UDC
67999,152.22809408994277,1727998918,UDC
68999,153.80473909698225,1727998918,UDC
69999,158.43149291142367,1727998918,UDC
70999,156.01045065100277,1727998918,UDC
71999,160.9103587142903,1727998918,UDC
72999,162.11034755485286,1727998918,UDC
73999,164.13418400348922,1727998918,UDC
74999,165.84706558629634,1727998918,UDC
75999,170.49660786632006,1727998918,UDC
76999,171.02103796073354,1727998918,UDC
77999,171.2829226458606,1727998918,UDC
78999,178.64616188791027,1727998918,UDC
79999,180.52327210572696,1727998918,UDC
80999,182.16733864826,1727998918,UDC
81999,180.71888476035735,1727998918,UDC
82999,183.5315481213184,1727998918,UDC
83999,181.450725479571,1727998918,UDC
84999,181.18720606097943,1727998918,UDC
85999,181.8067158518434,1727998918,UDC
86999,184.13387394902765,1727998918,UDC
87999,184.76626953806252,1727998918,UDC
88999,182.86993013511872,1727998918,UDC
89999,184.94406608372532,1727998918,UDC
90999,187.64907933908668,1727998918,UDC
91999,186.2715326296021,1727998918,UDC
92999,189.0834557488595,1727998918,UDC
93999,192.5864876722696,1727998918,UDC
94999,189.483990960694,1727998918,UDC
95999,190.0774309175156,1727998918,UDC
96999,193.0892173381539,1727998918,UDC
97999,192.40888110954515,1727998918,UDC
98999,195.4089266108129,1727998918,UDC
99999,199.1219930867264,1727998918,UDC
100999,199.32272951668696,1727998918,UDC
101999,201.4180551890892,1727998918,UDC
102999,198.6481580989914,1727998918,UDC
103999,202.56349525186815,1727998918,UDC
104999,204.8481223991864,1727998918,UDC
105999,208.55852535554672,1727998918,UDC
106999,202.5270614879819,1727998918,UDC
107999,209.20473013259004,1727998918,UDC
108999,206.0360104923651,1727998918,UDC
109999,208.55993948540865,1727998918,UDC
110999,210.8378242601229,1727998918,UDC
111999,208.01522190735648,1727998918,UDC
112999,215.05217497284704,1727998918,UDC
113999,219.72172669369547,1727998918,UDC
114999,219.17184655392217,1727998918,UDC
115999,215.79791866292908,1727998918,UDC
116999,215.8189246086869,1727998918,UDC
117999,218.8306724231321,1727998918,UDC
118999,220.2937706932984,1727998918,UDC
119999,219.12117553476864,1727998918,UDC
120999,223.443563288636,1727998918,UDC
121999,222.55098619387,1727998918,UDC
122999,227.22970152628417,1727998918,UDC
123999,223.44329449852933,1727998918,UDC
124999,226.89987508158984,1727998918,UDC
125999,226.65776312386689,1727998918,UDC
126999,226.0994414550988,1727998918,UDC
127999,228.00549318211773,1727998918,UDC
128999,227.76651979059557,1727998918,UDC
129999,231.455392700286,1727998918,UDC
130999,229.9169518492625,1727998918,UDC
131999,235.43459956986857,1727998918,UDC
132999,235.51073340071108,1727998918,UDC
133999,228.08903801743247,1727998918,UDC
134999,233.25430945015611,1727998918,UDC
135999,236.9352603340625,1727998918,UDC
136999,240.09601450311956,1727998918,UDC
137999,240.78230372621164,1727998918,UDC
138999,244.7496947021076,1727998918,UDC
139999,245.0131864783679,1727998918,UDC
140999,244.7967269579654,1727998918,UDC
141999,245.5764922749726,1727998918,UDC
142999,248.85481240662,1727998918,UDC
143999,250.5153431934084,1727998918,UDC
144999,247.61048120078732,1727998918,UDC
145999,251.9915479141668,1727998918,UDC
146999,256.57216408720177,1727998918,UDC
147999,260.3901857887437,1727998918,UDC
148999,255.35542098931344,1727998918,UDC
149999,260.4805460023942,1727998918,UDC
150999,261.1118985573835,1727998918,UDC
151999,264.93215805647657,1727998918,UDC
152999,267.5822318044105,1727998918,UDC
153999,270.8774427181955,1727998918,UDC
154999,275.68562829343165,1727998918,UDC
155999,276.8332977733945,1727998918,UDC
156999,272.0521319756897,1727998918,UDC
157999,279.60634973578146,1727998918,UDC
158999,266.7583223555592,1727998918,UDC
159999,275.827023770594,1727998918,UDC
160999,278.4453758670393,1727998918,UDC
161999,277.08038857970564,1727998918,UDC
162999,284.2830958642579,1727998918,UDC
163999,279.59089926469346,1727998918,UDC
164999,280.33893029164415,1727998918,UDC
165999,277.618786279504,1727998918,UDC
166999,281.32596438151006,1727998918,UDC
167999,278.36202989958474,1727998918,UDC
168999,288.019700744574,1727998918,UDC
169999,290.9092406106363,1727998918,UDC
170999,284.04301586888664,1727998918,UDC
171999,282.35791578158984,1727998918,UDC
172999,281.89759720921165,1727998918,UDC
173999,286.7841945565481,1727998918,UDC
174999,290.937730439735,1727998918,UDC
175999,289.9562972856665,1727998918,UDC
176999,288.348566907322,1727998918,UDC
177999,297.014244920378,1727998918,UDC
178999,291.44886216616857,1727998918,UDC
179999,287.43414463181745,1727998918,UDC
180999,294.62793411306257,1727998918,UDC
181999,303.6821219191185,1727998918,UDC
182999,299.9027230823937,1727998918,UDC
183999,302.88370427525547,1727998918,UDC
184999,304.1604566749961,1727998918,UDC
185999,308.10622726049,1727998918,UDC
186999,308.37377144034906,1727998918,UDC
187999,299.9506196961865,1727998918,UDC
188999,308.9270011954092,1727998918,UDC
189999,306.5841318484305,1727998918,UDC
190999,312.31103733182096,1727998918,UDC
191999,308.5174125378742,1727998918,UDC
192999,304.09751332235936,1727998918,UDC
193999,314.31045975950167,1727998918,UDC
194999,312.13205399986657,1727998918,UDC
195999,314.04866799753927,1727998918,UDC
196999,315.42784025020154,1727998918,UDC
197999,312.56597107208404,1727998918,UDC
198999,314.1767399767622,1727998918,UDC
199999,306.81303856496936,1727998918,UDC
200999,319.4139934405328,1727998918,UDC
201999,313.9443262170288,1727998918,UDC
202999,315.0837001097891,1727998918,UDC
203999,317.4270866139767,1727998918,UDC
204999,317.1248540610778,1727998918,UDC
205999,322.8954549094224,1727998918,UDC
206999,322.9094905641815,1727998918,UDC
207999,321.4699857240551,1727998918,UDC
208999,321.9359470157249,1727998918,UDC
209999,317.7939455424625,1727998918,UDC
210999,318.1155337191424,1727998918,UDC
211999,322.9118853481212,1727998918,UDC
212999,324.622607018617,1727998918,UDC
213999,318.45826512801096,1727998918,UDC
214999,324.77001671832613,1727998918,UDC
215999,323.55437689270184,1727998918,UDC
216999,324.51744170379345,1727998918,UDC
217999,324.83014045132734,1727998918,UDC
218999,322.36891068447386,1727998918,UDC
219999,323.56337752589786,1727998918,UDC
220999,329.694462082554,1727998918,UDC
221999,324.35252984796807,1727998918,UDC
222999,325.8722323928436,1727998918,UDC
223999,320.3019815410311,1727998918,UDC
224999,322.43446908925114,1727998918,UDC
225999,329.74521272998965,1727998918,UDC
226999,330.38529785441546,1727998918,UDC
227999,319.2194733079682,1727998918,UDC
228999,328.0626683430353,1727998918,UDC
229999,321.82710444275847,1727998918,UDC
230999,328.7775903990662,1727998918,UDC
231999,328.1544699620289,1727998918,UDC
232999,329.5005142715879,1727998918,UDC
233999,337.2376855282204,1727998918,UDC
234999,330.4583188090842,1727998918,UDC
235999,333.5637712008489,1727998918,UDC
236999,335.3402361056258,1727998918,UDC
237999,327.43555706305995,1727998918,UDC
238999,333.43605468396174,1727998918,UDC
239999,334.82866358338555,1727998918,UDC
240999,334.2625569799591,1727998918,UDC
241999,335.5296610114703,1727998918,UDC
242999,332.16349382393514,1727998918,UDC
243999,336.6876245361367,1727998918,UDC
244999,332.009185384431,1727998918,UDC
245999,333.6474160732633,1727998918,UDC
246999,336.44957665799615,1727998918,UDC
247999,323.487077127601,1727998918,UDC
248999,332.3431229395882,1727998918,UDC
249999,336.253048856021,1727998918,UDC
250999,326.50261414155926,1727998918,UDC
251999,331.49125568883386,1727998918,UDC
252999,332.311933357191,1727998918,UDC
253999,333.42554102485747,1727998918,UDC
254999,335.2016103480621,1727998918,UDC
255999,335.74113357216265,1727998918,UDC
256999,335.9221574008802,1727998918,UDC
257999,332.18263887467435,1727998918,UDC
258999,333.6560621966185,1727998918,UDC
259999,337.1301060898675,1727998918,UDC
260999,337.26433747369066,1727998918,UDC
261999,333.78188443722485,1727998918,UDC
262999,332.06158176127946,1727998918,UDC
263999,334.3580646945655,1727998918,UDC
264999,331.4626055705833,1727998918,UDC
265999,333.62096900739834,1727998918,UDC
266999,334.7656679441793,1727998918,UDC
267999,332.39883077375333,1727998918,UDC
268999,332.4896130851334,1727998918,UDC
269999,335.6216033780132,1727998918,UDC
270999,332.9367122897761,1727998918,UDC
271999,328.9118757548157,1727998918,UDC
272999,331.7949234503386,1727998918,UDC
273999,313.8975308066964,1727998918,UDC
274999,335.2600325542101,1727998918,UDC
275999,333.64181288071,1727998918,UDC
276999,333.2048885969919,1727998918,UDC
277999,335.46192041237776,1727998918,UDC
278999,338.24505777617907,1727998918,UDC
279999,330.791748045598,1727998918,UDC
280999,333.3784312781846,1727998918,UDC
281999,337.452124403432,1727998918,UDC
282999,333.4741857827524,1727998918,UDC
283999,336.6994474603036,1727998918,UDC
284999,340.6717014248827,1727998918,UDC
285999,336.2900722338333,1727998918,UDC
286999,339.152252148401,1727998918,UDC
287999,340.4040951341556,1727998918,UDC
288999,337.7643249183976,1727998918,UDC
289999,339.4836183296695,1727998918,UDC
290999,340.5889805944677,1727998918,UDC
291999,336.8078414625014,1727998918,UDC
292999,332.6883703122921,1727998918,UDC
293999,334.7790254570177,1727998918,UDC
294999,337.27829498553945,1727998918,UDC
295999,338.1109427025745,1727998918,UDC
296999,338.27022595283046,1727998918,UDC
297999,338.4794402870272,1727998918,UDC
298999,339.8399397703819,1727998918,UDC
299999,341.5697636008656,1727998918,UDC
300999,335.6166363316869,1727998918,UDC
301999,341.04129398026924,1727998918,UDC
302999,341.13046097098413,1727998918,UDC
303999,339.61315713350604,1727998918,UDC
304999,343.9265710768735,1727998918,UDC
305999,342.75979785513306,1727998918,UDC
306999,342.62499562510624,1727998918,UDC
307999,340.12327254494886,1727998918,UDC
308999,351.84247563238443,1727998918,UDC
309999,340.2885881084466,1727998918,UDC
310999,348.4090023547973,1727998918,UDC
311999,348.010963982733,1727998918,UDC
312999,342.11715759930865,1727998918,UDC
313999,335.3174187010811,1727998918,UDC
314999,343.03280205054256,1727998918,UDC
315999,341.7700694121937,1727998918,UDC
316999,322.5447034103367,1727998918,UDC
317999,345.9031095057739,1727998918,UDC
318999,343.8939168824928,1727998918,UDC
319999,350.3380387935219,1727998918,UDC
320999,348.40579999834046,1727998918,UDC
321999,346.7594924054521,1727998918,UDC
322999,346.88694814829216,1727998918,UDC
323999,347.9997352358699,1727998918,UDC
324999,342.2968924783184,1727998918,UDC
325999,347.80710512010256,1727998918,UDC
326999,343.7718756847268,1727998918,UDC
327999,343.3765990759667,1727998918,UDC
328999,343.57347092209926,1727998918,UDC
329999,344.6590854346438,1727998918,UDC
330999,347.9483397825932,1727998918,UDC
331999,341.5141074398203,1727998918,UDC
332999,344.0467066750942,1727998918,UDC
333999,342.503890555345,1727998918,UDC
334999,347.9932718094158,1727998918,UDC
335999,338.88191682479686,1727998918,UDC
336999,338.167748183804,1727998918,UDC
337999,345.30317038626816,1727998918,UDC
338999,337.02488669814767,1727998918,UDC
339999,342.8399533311116,1727998918,UDC
340999,340.4758385611812,1727998918,UDC
341999,346.0522205810463,1727998918,UDC
342999,343.96129904150854,1727998918,UDC
343999,340.9783195462811,1727998918,UDC
344999,343.08915074555983,1727998918,UDC
345999,341.5222173590677,1727998918,UDC
346999,339.7210516016717,1727998918,UDC
347999,343.94319358407904,1727998918,UDC
348999,347.54481090884974,1727998918,UDC
349999,344.9147956374469,1727998918,UDC
350999,342.4459816079805,1727998918,UDC
351999,344.8308025612795,1727998918,UDC
352999,343.81774110305224,1727998918,UDC
353999,342.56872574156006,1727998918,UDC
354999,346.48489141287075,1727998918,UDC
355999,349.0354370740717,1727998918,UDC
356999,343.1147416893449,1727998918,UDC
357999,346.34553532548006,1727998918,UDC
358999,344.0645559582681,1727998918,UDC
359999,350.6734542295419,1727998918,UDC
360999,349.8412968032684,1727998918,UDC
361999,341.2407921219475,1727998918,UDC
362999,345.22075943102084,1727998918,UDC
363999,347.8286884573393,1727998918,UDC
364999,349.94035102881696,1727998918,UDC
365999,350.2315745040036,1727998918,UDC
366999,350.14538703667847,1727998918,UDC
367999,347.179287658758,1727998918,UDC
368999,347.78639924277115,1727998918,UDC
369999,341.5568770704137,1727998918,UDC
370999,354.07017990765496,1727998918,UDC
