_step,ep_info/Objective,seed,method
1428,100,1764531490,DyLam
1429,100,1764531490,DyLam
1430,100,1764531490,DyLam
1431,100,1764531490,DyLam
1432,100,1764531490,DyLam
1433,100,1764531490,DyLam
1434,100,1764531490,DyLam
1435,100,1764531490,DyLam
1436,100,1764531490,DyLam
1437,100,1764531490,DyLam
1438,100,1764531490,DyLam
1439,100,1764531490,DyLam
1440,100,1764531490,DyLam
1441,100,1764531490,DyLam
1442,100,1764531490,DyLam
1443,100,1764531490,DyLam
1444,100,1764531490,DyLam
1445,100,1764531490,DyLam
1446,100,1764531490,DyLam
1447,100,1764531490,DyLam
1448,100,1764531490,DyLam
1449,100,1764531490,DyLam
1450,100,1764531490,DyLam
1451,100,1764531490,DyLam
1452,100,1764531490,DyLam
1453,100,1764531490,DyLam
1454,100,1764531490,DyLam
1455,100,1764531490,DyLam
1456,100,1764531490,DyLam
1457,100,1764531490,DyLam
1458,100,1764531490,DyLam
1459,100,1764531490,DyLam
1460,100,1764531490,DyLam
1461,100,1764531490,DyLam
1462,100,1764531490,DyLam
1463,100,1764531490,DyLam
1464,100,1764531490,DyLam
1465,100,1764531490,DyLam
1466,100,1764531490,DyLam
1467,100,1764531490,DyLam
1468,100,1764531490,DyLam
1469,100,1764531490,DyLam
1470,100,1764531490,DyLam
1471,100,1764531490,DyLam
1472,100,1764531490,DyLam
1473,100,1764531490,DyLam
1474,100,1764531490,DyLam
1475,100,1764531490,DyLam
1476,100,1764531490,DyLam
1477,100,1764531490,DyLam
1478,100,1764531490,DyLam
1479,100,1764531490,DyLam
1480,100,1764531490,DyLam
1481,100,1764531490,DyLam
1482,100,1764531490,DyLam
1483,100,1764531490,DyLam
1484,100,1764531490,DyLam
1485,100,1764531490,DyLam
1486,100,1764531490,DyLam
1487,100,1764531490,DyLam
1488,100,1764531490,DyLam
1489,100,1764531490,DyLam
1490,100,1764531490,DyLam
1491,100,1764531490,DyLam
1492,100,1764531490,DyLam
1493,100,1764531490,DyLam
1494,100,1764531490,DyLam
1495,100,1764531490,DyLam
1496,100,1764531490,DyLam
1497,100,1764531490,DyLam
1498,100,1764531490,DyLam
1499,100,1764531490,DyLam
1500,100,1764531490,DyLam
1501,100,1764531490,DyLam
1502,100,1764531490,DyLam
1503,100,1764531490,DyLam
1504,100,1764531490,DyLam
1505,100,1764531490,DyLam
1506,100,1764531490,DyLam
1507,100,1764531490,DyLam
1508,100,1764531490,DyLam
1509,100,1764531490,DyLam
1510,100,1764531490,DyLam
1511,100,1764531490,DyLam
1512,100,1764531490,DyLam
1513,100,1764531490,DyLam
1514,100,1764531490,DyLam
1515,100,1764531490,DyLam
1516,100,1764531490,DyLam
1517,100,1764531490,DyLam
1518,100,1764531490,DyLam
1519,100,1764531490,DyLam
1520,100,1764531490,DyLam
1521,100,1764531490,DyLam
1522,100,1764531490,DyLam
1523,100,1764531490,DyLam
1524,100,1764531490,DyLam
1525,100,1764531490,DyLam
1526,100,1764531490,DyLam
1527,100,1764531490,DyLam
1528,100,1764531490,DyLam
1529,100,1764531490,DyLam
1530,100,1764531490,DyLam
1531,100,1764531490,DyLam
1532,100,1764531490,DyLam
1533,100,1764531490,DyLam
1534,100,1764531490,DyLam
1535,100,1764531490,DyLam
1536,100,1764531490,DyLam
1537,100,1764531490,DyLam
1538,100,1764531490,DyLam
1539,100,1764531490,DyLam
1540,100,1764531490,DyLam
1541,100,1764531490,DyLam
1542,100,1764531490,DyLam
1543,100,1764531490,DyLam
1544,100,1764531490,DyLam
1545,100,1764531490,DyLam
1546,100,1764531490,DyLam
1547,100,1764531490,DyLam
1548,100,1764531490,DyLam
1549,100,1764531490,DyLam
1550,100,1764531490,DyLam
1551,100,1764531490,DyLam
1552,100,1764531490,DyLam
1553,100,1764531490,DyLam
1554,100,1764531490,DyLam
1555,100,1764531490,DyLam
1556,100,1764531490,DyLam
1557,100,1764531490,DyLam
1558,100,1764531490,DyLam
1559,100,1764531490,DyLam
1560,100,1764531490,DyLam
1561,100,1764531490,DyLam
1562,100,1764531490,DyLam
1563,100,1764531490,DyLam
1564,100,1764531490,DyLam
1565,100,1764531490,DyLam
1566,100,1764531490,DyLam
1567,100,1764531490,DyLam
1568,100,1764531490,DyLam
1569,100,1764531490,DyLam
1570,100,1764531490,DyLam
1571,100,1764531490,DyLam
1572,100,1764531490,DyLam
1573,100,1764531490,DyLam
1574,100,1764531490,DyLam
1575,100,1764531490,DyLam
1576,100,1764531490,DyLam
1577,100,1764531490,DyLam
1578,100,1764531490,DyLam
1579,100,1764531490,DyLam
1580,100,1764531490,DyLam
1581,100,1764531490,DyLam
1582,100,1764531490,DyLam
1583,100,1764531490,DyLam
1584,100,1764531490,DyLam
1585,100,1764531490,DyLam
1586,100,1764531490,DyLam
1587,100,1764531490,DyLam
1588,100,1764531490,DyLam
1589,100,1764531490,DyLam
1590,100,1764531490,DyLam
1591,100,1764531490,DyLam
1592,100,1764531490,DyLam
1593,100,1764531490,DyLam
1594,100,1764531490,DyLam
1595,100,1764531490,DyLam
1596,100,1764531490,DyLam
1597,100,1764531490,DyLam
1598,100,1764531490,DyLam
1599,100,1764531490,DyLam
1600,100,1764531490,DyLam
1601,100,1764531490,DyLam
1602,100,1764531490,DyLam
1603,100,1764531490,DyLam
1604,100,1764531490,DyLam
1605,100,1764531490,DyLam
1606,100,1764531490,DyLam
1607,100,1764531490,DyLam
1608,100,1764531490,DyLam
1609,100,1764531490,DyLam
1610,100,1764531490,DyLam
1611,100,1764531490,DyLam
1612,100,1764531490,DyLam
1613,100,1764531490,DyLam
1614,100,1764531490,DyLam
1615,100,1764531490,DyLam
1616,100,1764531490,DyLam
1617,100,1764531490,DyLam
1618,100,1764531490,DyLam
1619,100,1764531490,DyLam
1620,100,1764531490,DyLam
1621,100,1764531490,DyLam
1622,100,1764531490,DyLam
1623,100,1764531490,DyLam
1624,100,1764531490,DyLam
1625,100,1764531490,DyLam
1626,100,1764531490,DyLam
1627,100,1764531490,DyLam
1628,100,1764531490,DyLam
1629,100,1764531490,DyLam
1630,100,1764531490,DyLam
1631,100,1764531490,DyLam
1632,100,1764531490,DyLam
1633,100,1764531490,DyLam
1634,100,1764531490,DyLam
1635,100,1764531490,DyLam
1636,100,1764531490,DyLam
1637,100,1764531490,DyLam
1638,100,1764531490,DyLam
1639,100,1764531490,DyLam
1640,100,1764531490,DyLam
1641,100,1764531490,DyLam
1642,100,1764531490,DyLam
1643,100,1764531490,DyLam
1644,100,1764531490,DyLam
1645,100,1764531490,DyLam
1646,100,1764531490,DyLam
1647,100,1764531490,DyLam
1648,100,1764531490,DyLam
1649,100,1764531490,DyLam
1650,100,1764531490,DyLam
1651,100,1764531490,DyLam
1652,100,1764531490,DyLam
1653,100,1764531490,DyLam
1654,100,1764531490,DyLam
1655,100,1764531490,DyLam
1656,100,1764531490,DyLam
1657,100,1764531490,DyLam
1658,100,1764531490,DyLam
1659,100,1764531490,DyLam
1660,100,1764531490,DyLam
1661,100,1764531490,DyLam
1662,100,1764531490,DyLam
1663,100,1764531490,DyLam
1664,100,1764531490,DyLam
1665,100,1764531490,DyLam
1666,100,1764531490,DyLam
1667,100,1764531490,DyLam
1668,100,1764531490,DyLam
1669,100,1764531490,DyLam
1670,100,1764531490,DyLam
1671,100,1764531490,DyLam
1672,100,1764531490,DyLam
1673,100,1764531490,DyLam
1674,100,1764531490,DyLam
1675,100,1764531490,DyLam
1676,100,1764531490,DyLam
1677,100,1764531490,DyLam
1678,100,1764531490,DyLam
1679,100,1764531490,DyLam
1680,100,1764531490,DyLam
1681,100,1764531490,DyLam
1682,100,1764531490,DyLam
1683,100,1764531490,DyLam
1684,100,1764531490,DyLam
1685,100,1764531490,DyLam
1686,100,1764531490,DyLam
1687,100,1764531490,DyLam
1688,100,1764531490,DyLam
1689,100,1764531490,DyLam
1690,100,1764531490,DyLam
1691,100,1764531490,DyLam
1692,100,1764531490,DyLam
1693,100,1764531490,DyLam
1694,100,1764531490,DyLam
1695,100,1764531490,DyLam
1696,100,1764531490,DyLam
1697,100,1764531490,DyLam
1698,100,1764531490,DyLam
1699,100,1764531490,DyLam
1700,100,1764531490,DyLam
1701,100,1764531490,DyLam
1702,100,1764531490,DyLam
1703,100,1764531490,DyLam
1704,100,1764531490,DyLam
1705,100,1764531490,DyLam
1706,100,1764531490,DyLam
1707,100,1764531490,DyLam
1708,100,1764531490,DyLam
1709,100,1764531490,DyLam
1710,100,1764531490,DyLam
1711,100,1764531490,DyLam
1712,100,1764531490,DyLam
1713,100,1764531490,DyLam
1714,100,1764531490,DyLam
1715,100,1764531490,DyLam
1716,100,1764531490,DyLam
1717,100,1764531490,DyLam
1718,100,1764531490,DyLam
1719,100,1764531490,DyLam
1720,100,1764531490,DyLam
1721,100,1764531490,DyLam
1722,100,1764531490,DyLam
1723,100,1764531490,DyLam
1724,100,1764531490,DyLam
1725,100,1764531490,DyLam
1726,100,1764531490,DyLam
1727,100,1764531490,DyLam
1728,100,1764531490,DyLam
1729,100,1764531490,DyLam
1730,100,1764531490,DyLam
1731,100,1764531490,DyLam
1732,100,1764531490,DyLam
1733,100,1764531490,DyLam
1734,100,1764531490,DyLam
1735,100,1764531490,DyLam
1736,100,1764531490,DyLam
1737,100,1764531490,DyLam
1738,100,1764531490,DyLam
1739,100,1764531490,DyLam
1740,100,1764531490,DyLam
1741,100,1764531490,DyLam
1742,100,1764531490,DyLam
1743,100,1764531490,DyLam
1744,100,1764531490,DyLam
1745,100,1764531490,DyLam
1746,100,1764531490,DyLam
1747,100,1764531490,DyLam
1748,100,1764531490,DyLam
1749,100,1764531490,DyLam
1750,100,1764531490,DyLam
1751,100,1764531490,DyLam
1752,100,1764531490,DyLam
1753,100,1764531490,DyLam
1754,100,1764531490,DyLam
1755,100,1764531490,DyLam
1756,100,1764531490,DyLam
1757,100,1764531490,DyLam
1758,100,1764531490,DyLam
1759,100,1764531490,DyLam
1760,100,1764531490,DyLam
1761,100,1764531490,DyLam
1762,100,1764531490,DyLam
1763,100,1764531490,DyLam
1764,100,1764531490,DyLam
1765,100,1764531490,DyLam
1766,100,1764531490,DyLam
1767,100,1764531490,DyLam
1768,100,1764531490,DyLam
1769,100,1764531490,DyLam
1770,100,1764531490,DyLam
1771,100,1764531490,DyLam
1772,100,1764531490,DyLam
1773,100,1764531490,DyLam
1774,100,1764531490,DyLam
1775,100,1764531490,DyLam
1776,100,1764531490,DyLam
1777,100,1764531490,DyLam
1778,100,1764531490,DyLam
1779,100,1764531490,DyLam
1780,100,1764531490,DyLam
1781,100,1764531490,DyLam
1782,100,1764531490,DyLam
1783,100,1764531490,DyLam
1784,100,1764531490,DyLam
1785,100,1764531490,DyLam
1786,100,1764531490,DyLam
1787,100,1764531490,DyLam
1788,100,1764531490,DyLam
1789,100,1764531490,DyLam
1790,100,1764531490,DyLam
1791,100,1764531490,DyLam
1792,100,1764531490,DyLam
1793,100,1764531490,DyLam
1794,100,1764531490,DyLam
1795,100,1764531490,DyLam
1796,100,1764531490,DyLam
1797,100,1764531490,DyLam
1798,100,1764531490,DyLam
1799,100,1764531490,DyLam
1800,100,1764531490,DyLam
1801,100,1764531490,DyLam
1802,100,1764531490,DyLam
1803,100,1764531490,DyLam
1804,100,1764531490,DyLam
1805,100,1764531490,DyLam
1806,100,1764531490,DyLam
1807,100,1764531490,DyLam
1808,100,1764531490,DyLam
1809,100,1764531490,DyLam
1810,100,1764531490,DyLam
1811,100,1764531490,DyLam
1812,100,1764531490,DyLam
1813,100,1764531490,DyLam
1814,100,1764531490,DyLam
1815,100,1764531490,DyLam
1816,100,1764531490,DyLam
1817,100,1764531490,DyLam
1818,100,1764531490,DyLam
1819,100,1764531490,DyLam
1820,100,1764531490,DyLam
1821,100,1764531490,DyLam
1822,100,1764531490,DyLam
1823,100,1764531490,DyLam
1824,100,1764531490,DyLam
1825,100,1764531490,DyLam
1826,100,1764531490,DyLam
1827,100,1764531490,DyLam
1828,100,1764531490,DyLam
1829,100,1764531490,DyLam
1830,100,1764531490,DyLam
1831,100,1764531490,DyLam
1832,100,1764531490,DyLam
1833,100,1764531490,DyLam
1834,100,1764531490,DyLam
1835,100,1764531490,DyLam
1836,100,1764531490,DyLam
1837,100,1764531490,DyLam
1838,100,1764531490,DyLam
1839,100,1764531490,DyLam
1840,100,1764531490,DyLam
1841,100,1764531490,DyLam
1842,100,1764531490,DyLam
1843,100,1764531490,DyLam
1844,100,1764531490,DyLam
1845,100,1764531490,DyLam
1846,100,1764531490,DyLam
1847,100,1764531490,DyLam
1848,100,1764531490,DyLam
1849,100,1764531490,DyLam
1850,100,1764531490,DyLam
1851,100,1764531490,DyLam
1852,100,1764531490,DyLam
1853,100,1764531490,DyLam
1854,100,1764531490,DyLam
1855,100,1764531490,DyLam
1856,100,1764531490,DyLam
1857,100,1764531490,DyLam
1858,100,1764531490,DyLam
1859,100,1764531490,DyLam
1860,100,1764531490,DyLam
1861,100,1764531490,DyLam
1862,100,1764531490,DyLam
1863,100,1764531490,DyLam
1864,100,1764531490,DyLam
1865,100,1764531490,DyLam
1866,100,1764531490,DyLam
1867,100,1764531490,DyLam
1868,100,1764531490,DyLam
1869,100,1764531490,DyLam
1870,100,1764531490,DyLam
1871,100,1764531490,DyLam
1872,100,1764531490,DyLam
1873,100,1764531490,DyLam
1874,100,1764531490,DyLam
1875,100,1764531490,DyLam
1876,100,1764531490,DyLam
1877,100,1764531490,DyLam
1878,100,1764531490,DyLam
1879,100,1764531490,DyLam
1880,100,1764531490,DyLam
1881,100,1764531490,DyLam
1882,100,1764531490,DyLam
1883,100,1764531490,DyLam
1884,100,1764531490,DyLam
1885,100,1764531490,DyLam
1886,100,1764531490,DyLam
1887,100,1764531490,DyLam
1888,100,1764531490,DyLam
1889,100,1764531490,DyLam
1890,100,1764531490,DyLam
1891,100,1764531490,DyLam
1892,100,1764531490,DyLam
1893,100,1764531490,DyLam
1894,100,1764531490,DyLam
1895,100,1764531490,DyLam
1896,100,1764531490,DyLam
1897,100,1764531490,DyLam
1898,100,1764531490,DyLam
1899,100,1764531490,DyLam
1900,100,1764531490,DyLam
1901,100,1764531490,DyLam
1902,100,1764531490,DyLam
1903,100,1764531490,DyLam
1904,100,1764531490,DyLam
1905,100,1764531490,DyLam
1906,100,1764531490,DyLam
1907,100,1764531490,DyLam
1908,100,1764531490,DyLam
1909,100,1764531490,DyLam
1910,100,1764531490,DyLam
1911,100,1764531490,DyLam
1912,100,1764531490,DyLam
1913,100,1764531490,DyLam
1914,100,1764531490,DyLam
1915,100,1764531490,DyLam
1916,100,1764531490,DyLam
1917,100,1764531490,DyLam
1918,100,1764531490,DyLam
1919,100,1764531490,DyLam
1920,100,1764531490,DyLam
1921,100,1764531490,DyLam
1922,100,1764531490,DyLam
1923,100,1764531490,DyLam
1924,100,1764531490,DyLam
1925,100,1764531490,DyLam
1926,100,1764531490,DyLam
1927,100,1764531490,DyLam
1928,100,1764531490,DyLam
1929,100,1764531490,DyLam
1930,100,1764531490,DyLam
1931,100,1764531490,DyLam
1932,100,1764531490,DyLam
1933,100,1764531490,DyLam
1934,100,1764531490,DyLam
1935,100,1764531490,DyLam
1936,100,1764531490,DyLam
1937,100,1764531490,DyLam
1938,100,1764531490,DyLam
1939,100,1764531490,DyLam
1940,100,1764531490,DyLam
1941,100,1764531490,DyLam
1942,100,1764531490,DyLam
1943,100,1764531490,DyLam
1944,100,1764531490,DyLam
1945,100,1764531490,DyLam
1946,100,1764531490,DyLam
1947,100,1764531490,DyLam
1948,100,1764531490,DyLam
1949,100,1764531490,DyLam
1950,100,1764531490,DyLam
1951,100,1764531490,DyLam
1952,100,1764531490,DyLam
1953,100,1764531490,DyLam
1954,100,1764531490,DyLam
1955,100,1764531490,DyLam
1956,100,1764531490,DyLam
1957,100,1764531490,DyLam
1958,100,1764531490,DyLam
1959,100,1764531490,DyLam
1960,100,1764531490,DyLam
1961,100,1764531490,DyLam
1962,100,1764531490,DyLam
1963,100,1764531490,DyLam
1964,100,1764531490,DyLam
1965,100,1764531490,DyLam
1966,100,1764531490,DyLam
1967,100,1764531490,DyLam
1968,100,1764531490,DyLam
1969,100,1764531490,DyLam
1970,100,1764531490,DyLam
1971,100,1764531490,DyLam
1972,100,1764531490,DyLam
1973,100,1764531490,DyLam
1974,100,1764531490,DyLam
1975,100,1764531490,DyLam
1976,100,1764531490,DyLam
1977,100,1764531490,DyLam
1978,100,1764531490,DyLam
1979,100,1764531490,DyLam
1980,100,1764531490,DyLam
1981,100,1764531490,DyLam
1982,100,1764531490,DyLam
1983,100,1764531490,DyLam
1984,100,1764531490,DyLam
1985,100,1764531490,DyLam
1986,100,1764531490,DyLam
1987,100,1764531490,DyLam
1988,100,1764531490,DyLam
1989,100,1764531490,DyLam
1990,100,1764531490,DyLam
1991,100,1764531490,DyLam
1992,100,1764531490,DyLam
1993,100,1764531490,DyLam
1994,100,1764531490,DyLam
1995,100,1764531490,DyLam
1996,100,1764531490,DyLam
1997,100,1764531490,DyLam
1998,100,1764531490,DyLam
1999,100,1764531490,DyLam
2000,100,1764531490,DyLam
2001,100,1764531490,DyLam
1,0,1764531436,DyLam
2,0,1764531436,DyLam
3,0,1764531436,DyLam
4,0,1764531436,DyLam
5,100,1764531436,DyLam
6,0,1764531436,DyLam
7,100,1764531436,DyLam
8,0,1764531436,DyLam
9,100,1764531436,DyLam
10,0,1764531436,DyLam
11,0,1764531436,DyLam
12,0,1764531436,DyLam
13,100,1764531436,DyLam
14,0,1764531436,DyLam
15,0,1764531436,DyLam
16,100,1764531436,DyLam
17,100,1764531436,DyLam
18,100,1764531436,DyLam
19,100,1764531436,DyLam
20,100,1764531436,DyLam
21,100,1764531436,DyLam
22,100,1764531436,DyLam
23,100,1764531436,DyLam
24,100,1764531436,DyLam
25,100,1764531436,DyLam
26,100,1764531436,DyLam
27,100,1764531436,DyLam
28,100,1764531436,DyLam
29,100,1764531436,DyLam
30,100,1764531436,DyLam
31,100,1764531436,DyLam
32,100,1764531436,DyLam
33,100,1764531436,DyLam
34,100,1764531436,DyLam
35,0,1764531436,DyLam
36,100,1764531436,DyLam
37,100,1764531436,DyLam
38,100,1764531436,DyLam
39,100,1764531436,DyLam
40,100,1764531436,DyLam
41,100,1764531436,DyLam
42,100,1764531436,DyLam
43,100,1764531436,DyLam
44,100,1764531436,DyLam
45,100,1764531436,DyLam
46,100,1764531436,DyLam
47,0,1764531436,DyLam
48,100,1764531436,DyLam
49,100,1764531436,DyLam
50,100,1764531436,DyLam
51,100,1764531436,DyLam
52,100,1764531436,DyLam
53,100,1764531436,DyLam
54,100,1764531436,DyLam
55,100,1764531436,DyLam
56,100,1764531436,DyLam
57,0,1764531436,DyLam
58,100,1764531436,DyLam
59,100,1764531436,DyLam
60,100,1764531436,DyLam
61,100,1764531436,DyLam
62,100,1764531436,DyLam
63,100,1764531436,DyLam
64,100,1764531436,DyLam
65,100,1764531436,DyLam
66,100,1764531436,DyLam
67,100,1764531436,DyLam
68,100,1764531436,DyLam
69,100,1764531436,DyLam
70,100,1764531436,DyLam
71,100,1764531436,DyLam
72,100,1764531436,DyLam
73,100,1764531436,DyLam
74,0,1764531436,DyLam
75,100,1764531436,DyLam
76,100,1764531436,DyLam
77,100,1764531436,DyLam
78,100,1764531436,DyLam
79,100,1764531436,DyLam
80,100,1764531436,DyLam
81,100,1764531436,DyLam
82,100,1764531436,DyLam
83,100,1764531436,DyLam
84,100,1764531436,DyLam
85,100,1764531436,DyLam
86,0,1764531436,DyLam
87,100,1764531436,DyLam
88,100,1764531436,DyLam
89,100,1764531436,DyLam
90,100,1764531436,DyLam
91,100,1764531436,DyLam
92,100,1764531436,DyLam
93,100,1764531436,DyLam
94,100,1764531436,DyLam
95,100,1764531436,DyLam
96,100,1764531436,DyLam
97,100,1764531436,DyLam
98,100,1764531436,DyLam
99,100,1764531436,DyLam
100,0,1764531436,DyLam
101,100,1764531436,DyLam
102,100,1764531436,DyLam
103,100,1764531436,DyLam
104,100,1764531436,DyLam
105,100,1764531436,DyLam
106,100,1764531436,DyLam
107,100,1764531436,DyLam
108,100,1764531436,DyLam
109,100,1764531436,DyLam
110,100,1764531436,DyLam
111,100,1764531436,DyLam
112,100,1764531436,DyLam
113,100,1764531436,DyLam
114,100,1764531436,DyLam
115,100,1764531436,DyLam
116,100,1764531436,DyLam
117,100,1764531436,DyLam
118,100,1764531436,DyLam
119,100,1764531436,DyLam
120,100,1764531436,DyLam
121,100,1764531436,DyLam
122,100,1764531436,DyLam
123,100,1764531436,DyLam
124,100,1764531436,DyLam
125,0,1764531436,DyLam
126,100,1764531436,DyLam
127,100,1764531436,DyLam
128,100,1764531436,DyLam
129,100,1764531436,DyLam
130,100,1764531436,DyLam
131,100,1764531436,DyLam
132,100,1764531436,DyLam
133,100,1764531436,DyLam
134,100,1764531436,DyLam
135,100,1764531436,DyLam
136,100,1764531436,DyLam
137,100,1764531436,DyLam
138,100,1764531436,DyLam
139,100,1764531436,DyLam
140,100,1764531436,DyLam
141,100,1764531436,DyLam
142,100,1764531436,DyLam
143,100,1764531436,DyLam
144,100,1764531436,DyLam
145,100,1764531436,DyLam
146,100,1764531436,DyLam
147,100,1764531436,DyLam
148,100,1764531436,DyLam
149,100,1764531436,DyLam
150,100,1764531436,DyLam
151,100,1764531436,DyLam
152,100,1764531436,DyLam
153,100,1764531436,DyLam
154,100,1764531436,DyLam
155,100,1764531436,DyLam
156,100,1764531436,DyLam
157,100,1764531436,DyLam
158,100,1764531436,DyLam
159,0,1764531436,DyLam
160,100,1764531436,DyLam
161,100,1764531436,DyLam
162,100,1764531436,DyLam
163,100,1764531436,DyLam
164,100,1764531436,DyLam
165,100,1764531436,DyLam
166,100,1764531436,DyLam
167,100,1764531436,DyLam
168,100,1764531436,DyLam
169,100,1764531436,DyLam
170,100,1764531436,DyLam
171,100,1764531436,DyLam
172,100,1764531436,DyLam
173,100,1764531436,DyLam
174,100,1764531436,DyLam
175,100,1764531436,DyLam
176,100,1764531436,DyLam
177,100,1764531436,DyLam
178,100,1764531436,DyLam
179,100,1764531436,DyLam
180,100,1764531436,DyLam
181,100,1764531436,DyLam
182,100,1764531436,DyLam
183,100,1764531436,DyLam
184,100,1764531436,DyLam
185,100,1764531436,DyLam
186,100,1764531436,DyLam
187,0,1764531436,DyLam
188,100,1764531436,DyLam
189,100,1764531436,DyLam
190,100,1764531436,DyLam
191,100,1764531436,DyLam
192,100,1764531436,DyLam
193,100,1764531436,DyLam
194,100,1764531436,DyLam
195,100,1764531436,DyLam
196,100,1764531436,DyLam
197,100,1764531436,DyLam
198,100,1764531436,DyLam
199,100,1764531436,DyLam
200,100,1764531436,DyLam
201,100,1764531436,DyLam
202,100,1764531436,DyLam
203,100,1764531436,DyLam
204,100,1764531436,DyLam
205,100,1764531436,DyLam
206,100,1764531436,DyLam
207,100,1764531436,DyLam
208,100,1764531436,DyLam
209,100,1764531436,DyLam
210,100,1764531436,DyLam
211,100,1764531436,DyLam
212,100,1764531436,DyLam
213,100,1764531436,DyLam
214,100,1764531436,DyLam
215,100,1764531436,DyLam
216,100,1764531436,DyLam
217,100,1764531436,DyLam
218,100,1764531436,DyLam
219,100,1764531436,DyLam
220,100,1764531436,DyLam
221,100,1764531436,DyLam
222,100,1764531436,DyLam
223,100,1764531436,DyLam
224,100,1764531436,DyLam
225,100,1764531436,DyLam
226,100,1764531436,DyLam
227,100,1764531436,DyLam
228,100,1764531436,DyLam
229,100,1764531436,DyLam
230,100,1764531436,DyLam
231,100,1764531436,DyLam
232,100,1764531436,DyLam
233,100,1764531436,DyLam
234,100,1764531436,DyLam
235,100,1764531436,DyLam
236,100,1764531436,DyLam
237,100,1764531436,DyLam
238,100,1764531436,DyLam
239,100,1764531436,DyLam
240,100,1764531436,DyLam
241,100,1764531436,DyLam
242,100,1764531436,DyLam
243,100,1764531436,DyLam
244,100,1764531436,DyLam
245,100,1764531436,DyLam
246,100,1764531436,DyLam
247,100,1764531436,DyLam
248,100,1764531436,DyLam
249,100,1764531436,DyLam
250,100,1764531436,DyLam
251,100,1764531436,DyLam
252,100,1764531436,DyLam
253,100,1764531436,DyLam
254,100,1764531436,DyLam
255,100,1764531436,DyLam
256,100,1764531436,DyLam
257,100,1764531436,DyLam
258,100,1764531436,DyLam
259,100,1764531436,DyLam
260,100,1764531436,DyLam
261,100,1764531436,DyLam
262,100,1764531436,DyLam
263,100,1764531436,DyLam
264,100,1764531436,DyLam
265,100,1764531436,DyLam
266,100,1764531436,DyLam
267,100,1764531436,DyLam
268,100,1764531436,DyLam
269,100,1764531436,DyLam
270,100,1764531436,DyLam
271,100,1764531436,DyLam
272,100,1764531436,DyLam
273,100,1764531436,DyLam
274,100,1764531436,DyLam
275,100,1764531436,DyLam
276,100,1764531436,DyLam
277,100,1764531436,DyLam
278,100,1764531436,DyLam
279,100,1764531436,DyLam
280,100,1764531436,DyLam
281,100,1764531436,DyLam
282,100,1764531436,DyLam
283,100,1764531436,DyLam
284,100,1764531436,DyLam
285,100,1764531436,DyLam
286,100,1764531436,DyLam
287,100,1764531436,DyLam
288,100,1764531436,DyLam
289,100,1764531436,DyLam
290,100,1764531436,DyLam
291,100,1764531436,DyLam
292,100,1764531436,DyLam
293,100,1764531436,DyLam
294,100,1764531436,DyLam
295,100,1764531436,DyLam
296,100,1764531436,DyLam
297,100,1764531436,DyLam
298,100,1764531436,DyLam
299,100,1764531436,DyLam
300,100,1764531436,DyLam
301,100,1764531436,DyLam
302,100,1764531436,DyLam
303,100,1764531436,DyLam
304,100,1764531436,DyLam
305,100,1764531436,DyLam
306,100,1764531436,DyLam
307,100,1764531436,DyLam
308,100,1764531436,DyLam
309,100,1764531436,DyLam
310,100,1764531436,DyLam
311,100,1764531436,DyLam
312,100,1764531436,DyLam
313,100,1764531436,DyLam
314,100,1764531436,DyLam
315,100,1764531436,DyLam
316,100,1764531436,DyLam
317,100,1764531436,DyLam
318,100,1764531436,DyLam
319,100,1764531436,DyLam
320,100,1764531436,DyLam
321,100,1764531436,DyLam
322,100,1764531436,DyLam
323,100,1764531436,DyLam
324,100,1764531436,DyLam
325,100,1764531436,DyLam
326,100,1764531436,DyLam
327,100,1764531436,DyLam
328,100,1764531436,DyLam
329,100,1764531436,DyLam
330,100,1764531436,DyLam
331,100,1764531436,DyLam
332,100,1764531436,DyLam
333,100,1764531436,DyLam
334,100,1764531436,DyLam
335,100,1764531436,DyLam
336,100,1764531436,DyLam
337,100,1764531436,DyLam
338,100,1764531436,DyLam
339,100,1764531436,DyLam
340,100,1764531436,DyLam
341,100,1764531436,DyLam
342,100,1764531436,DyLam
343,100,1764531436,DyLam
344,100,1764531436,DyLam
345,100,1764531436,DyLam
346,100,1764531436,DyLam
347,100,1764531436,DyLam
348,100,1764531436,DyLam
349,100,1764531436,DyLam
350,100,1764531436,DyLam
351,100,1764531436,DyLam
352,100,1764531436,DyLam
353,100,1764531436,DyLam
354,100,1764531436,DyLam
355,100,1764531436,DyLam
356,100,1764531436,DyLam
357,100,1764531436,DyLam
358,100,1764531436,DyLam
359,100,1764531436,DyLam
360,100,1764531436,DyLam
361,100,1764531436,DyLam
362,100,1764531436,DyLam
363,100,1764531436,DyLam
364,100,1764531436,DyLam
365,100,1764531436,DyLam
366,100,1764531436,DyLam
367,100,1764531436,DyLam
368,100,1764531436,DyLam
369,100,1764531436,DyLam
370,100,1764531436,DyLam
371,100,1764531436,DyLam
372,100,1764531436,DyLam
373,100,1764531436,DyLam
374,100,1764531436,DyLam
375,100,1764531436,DyLam
376,100,1764531436,DyLam
377,100,1764531436,DyLam
378,100,1764531436,DyLam
379,100,1764531436,DyLam
380,100,1764531436,DyLam
381,100,1764531436,DyLam
382,100,1764531436,DyLam
383,100,1764531436,DyLam
