_step,ep_info/Chicken,seed,method
157,0,1764531490,DyLam
158,0,1764531490,DyLam
159,0,1764531490,DyLam
160,0,1764531490,DyLam
161,0,1764531490,DyLam
162,0,1764531490,DyLam
163,0,1764531490,DyLam
164,0,1764531490,DyLam
165,0,1764531490,DyLam
166,0,1764531490,DyLam
167,0,1764531490,DyLam
168,0,1764531490,DyLam
169,0,1764531490,DyLam
170,0,1764531490,DyLam
171,0,1764531490,DyLam
172,0,1764531490,DyLam
173,0,1764531490,DyLam
174,0,1764531490,DyLam
175,0,1764531490,DyLam
176,0,1764531490,DyLam
177,0,1764531490,DyLam
178,0,1764531490,DyLam
179,0,1764531490,DyLam
180,0,1764531490,DyLam
181,0,1764531490,DyLam
182,0,1764531490,DyLam
183,0,1764531490,DyLam
184,0,1764531490,DyLam
185,0,1764531490,DyLam
186,0,1764531490,DyLam
187,0,1764531490,DyLam
188,0,1764531490,DyLam
189,0,1764531490,DyLam
190,0,1764531490,DyLam
191,0,1764531490,DyLam
192,0,1764531490,DyLam
193,0,1764531490,DyLam
194,0,1764531490,DyLam
195,70,1764531490,DyLam
196,0,1764531490,DyLam
197,0,1764531490,DyLam
198,0,1764531490,DyLam
199,0,1764531490,DyLam
200,0,1764531490,DyLam
201,0,1764531490,DyLam
202,0,1764531490,DyLam
203,0,1764531490,DyLam
204,0,1764531490,DyLam
205,0,1764531490,DyLam
206,0,1764531490,DyLam
207,0,1764531490,DyLam
208,0,1764531490,DyLam
209,0,1764531490,DyLam
210,0,1764531490,DyLam
211,0,1764531490,DyLam
212,0,1764531490,DyLam
213,0,1764531490,DyLam
214,0,1764531490,DyLam
215,0,1764531490,DyLam
216,0,1764531490,DyLam
217,0,1764531490,DyLam
218,0,1764531490,DyLam
219,0,1764531490,DyLam
220,0,1764531490,DyLam
221,0,1764531490,DyLam
222,0,1764531490,DyLam
223,0,1764531490,DyLam
224,0,1764531490,DyLam
225,0,1764531490,DyLam
226,0,1764531490,DyLam
227,0,1764531490,DyLam
228,0,1764531490,DyLam
229,0,1764531490,DyLam
230,0,1764531490,DyLam
231,0,1764531490,DyLam
232,0,1764531490,DyLam
233,0,1764531490,DyLam
234,0,1764531490,DyLam
235,0,1764531490,DyLam
236,0,1764531490,DyLam
237,0,1764531490,DyLam
238,0,1764531490,DyLam
239,0,1764531490,DyLam
240,0,1764531490,DyLam
241,0,1764531490,DyLam
242,0,1764531490,DyLam
243,0,1764531490,DyLam
244,0,1764531490,DyLam
245,0,1764531490,DyLam
246,0,1764531490,DyLam
247,0,1764531490,DyLam
248,0,1764531490,DyLam
249,0,1764531490,DyLam
250,0,1764531490,DyLam
251,0,1764531490,DyLam
252,0,1764531490,DyLam
253,0,1764531490,DyLam
254,0,1764531490,DyLam
255,0,1764531490,DyLam
256,0,1764531490,DyLam
257,0,1764531490,DyLam
258,0,1764531490,DyLam
259,0,1764531490,DyLam
260,0,1764531490,DyLam
261,0,1764531490,DyLam
262,0,1764531490,DyLam
263,0,1764531490,DyLam
264,0,1764531490,DyLam
265,0,1764531490,DyLam
266,0,1764531490,DyLam
267,0,1764531490,DyLam
268,0,1764531490,DyLam
269,0,1764531490,DyLam
270,0,1764531490,DyLam
271,0,1764531490,DyLam
272,0,1764531490,DyLam
273,0,1764531490,DyLam
274,0,1764531490,DyLam
275,0,1764531490,DyLam
276,0,1764531490,DyLam
277,0,1764531490,DyLam
278,0,1764531490,DyLam
279,0,1764531490,DyLam
280,0,1764531490,DyLam
281,0,1764531490,DyLam
282,0,1764531490,DyLam
283,0,1764531490,DyLam
284,0,1764531490,DyLam
285,0,1764531490,DyLam
286,0,1764531490,DyLam
287,0,1764531490,DyLam
288,0,1764531490,DyLam
289,0,1764531490,DyLam
290,0,1764531490,DyLam
291,0,1764531490,DyLam
292,0,1764531490,DyLam
293,0,1764531490,DyLam
294,0,1764531490,DyLam
295,0,1764531490,DyLam
296,0,1764531490,DyLam
297,0,1764531490,DyLam
298,0,1764531490,DyLam
299,0,1764531490,DyLam
300,0,1764531490,DyLam
301,0,1764531490,DyLam
302,0,1764531490,DyLam
303,0,1764531490,DyLam
304,0,1764531490,DyLam
305,0,1764531490,DyLam
306,0,1764531490,DyLam
307,0,1764531490,DyLam
308,0,1764531490,DyLam
309,0,1764531490,DyLam
310,0,1764531490,DyLam
311,0,1764531490,DyLam
312,0,1764531490,DyLam
313,0,1764531490,DyLam
314,0,1764531490,DyLam
315,0,1764531490,DyLam
316,0,1764531490,DyLam
317,0,1764531490,DyLam
318,0,1764531490,DyLam
319,0,1764531490,DyLam
320,0,1764531490,DyLam
321,0,1764531490,DyLam
322,0,1764531490,DyLam
323,0,1764531490,DyLam
324,0,1764531490,DyLam
325,0,1764531490,DyLam
326,0,1764531490,DyLam
327,0,1764531490,DyLam
328,0,1764531490,DyLam
329,0,1764531490,DyLam
330,0,1764531490,DyLam
331,0,1764531490,DyLam
332,0,1764531490,DyLam
333,0,1764531490,DyLam
334,0,1764531490,DyLam
335,0,1764531490,DyLam
336,0,1764531490,DyLam
337,0,1764531490,DyLam
338,0,1764531490,DyLam
339,0,1764531490,DyLam
340,0,1764531490,DyLam
341,0,1764531490,DyLam
342,0,1764531490,DyLam
343,0,1764531490,DyLam
344,0,1764531490,DyLam
345,0,1764531490,DyLam
346,0,1764531490,DyLam
347,0,1764531490,DyLam
348,0,1764531490,DyLam
349,0,1764531490,DyLam
350,0,1764531490,DyLam
351,0,1764531490,DyLam
352,0,1764531490,DyLam
353,0,1764531490,DyLam
354,0,1764531490,DyLam
355,0,1764531490,DyLam
356,0,1764531490,DyLam
357,0,1764531490,DyLam
358,0,1764531490,DyLam
359,0,1764531490,DyLam
360,0,1764531490,DyLam
361,0,1764531490,DyLam
362,0,1764531490,DyLam
363,0,1764531490,DyLam
364,0,1764531490,DyLam
365,0,1764531490,DyLam
366,0,1764531490,DyLam
367,0,1764531490,DyLam
368,0,1764531490,DyLam
369,0,1764531490,DyLam
370,0,1764531490,DyLam
371,0,1764531490,DyLam
372,0,1764531490,DyLam
373,0,1764531490,DyLam
374,0,1764531490,DyLam
375,0,1764531490,DyLam
376,0,1764531490,DyLam
377,0,1764531490,DyLam
378,0,1764531490,DyLam
379,0,1764531490,DyLam
380,0,1764531490,DyLam
381,0,1764531490,DyLam
382,0,1764531490,DyLam
383,0,1764531490,DyLam
384,0,1764531490,DyLam
385,0,1764531490,DyLam
386,0,1764531490,DyLam
387,0,1764531490,DyLam
388,0,1764531490,DyLam
389,0,1764531490,DyLam
390,0,1764531490,DyLam
391,0,1764531490,DyLam
392,0,1764531490,DyLam
393,0,1764531490,DyLam
394,0,1764531490,DyLam
395,0,1764531490,DyLam
396,0,1764531490,DyLam
397,0,1764531490,DyLam
398,0,1764531490,DyLam
399,0,1764531490,DyLam
400,0,1764531490,DyLam
401,0,1764531490,DyLam
402,0,1764531490,DyLam
403,0,1764531490,DyLam
404,0,1764531490,DyLam
405,0,1764531490,DyLam
406,0,1764531490,DyLam
407,0,1764531490,DyLam
408,0,1764531490,DyLam
409,0,1764531490,DyLam
410,0,1764531490,DyLam
411,0,1764531490,DyLam
412,0,1764531490,DyLam
413,0,1764531490,DyLam
414,0,1764531490,DyLam
415,0,1764531490,DyLam
416,0,1764531490,DyLam
417,0,1764531490,DyLam
418,0,1764531490,DyLam
419,0,1764531490,DyLam
420,0,1764531490,DyLam
421,0,1764531490,DyLam
422,0,1764531490,DyLam
423,0,1764531490,DyLam
424,0,1764531490,DyLam
425,0,1764531490,DyLam
426,0,1764531490,DyLam
427,0,1764531490,DyLam
428,0,1764531490,DyLam
429,0,1764531490,DyLam
430,0,1764531490,DyLam
431,0,1764531490,DyLam
432,0,1764531490,DyLam
433,0,1764531490,DyLam
434,0,1764531490,DyLam
435,0,1764531490,DyLam
436,0,1764531490,DyLam
437,0,1764531490,DyLam
438,0,1764531490,DyLam
439,0,1764531490,DyLam
440,0,1764531490,DyLam
441,0,1764531490,DyLam
442,0,1764531490,DyLam
443,0,1764531490,DyLam
444,0,1764531490,DyLam
445,0,1764531490,DyLam
446,0,1764531490,DyLam
447,0,1764531490,DyLam
448,0,1764531490,DyLam
449,0,1764531490,DyLam
450,0,1764531490,DyLam
451,0,1764531490,DyLam
452,0,1764531490,DyLam
453,0,1764531490,DyLam
454,0,1764531490,DyLam
455,0,1764531490,DyLam
456,0,1764531490,DyLam
457,0,1764531490,DyLam
458,0,1764531490,DyLam
459,0,1764531490,DyLam
460,0,1764531490,DyLam
461,0,1764531490,DyLam
462,0,1764531490,DyLam
463,0,1764531490,DyLam
464,0,1764531490,DyLam
465,0,1764531490,DyLam
466,0,1764531490,DyLam
467,0,1764531490,DyLam
468,0,1764531490,DyLam
469,0,1764531490,DyLam
470,0,1764531490,DyLam
471,0,1764531490,DyLam
472,0,1764531490,DyLam
473,0,1764531490,DyLam
474,0,1764531490,DyLam
475,0,1764531490,DyLam
476,0,1764531490,DyLam
477,0,1764531490,DyLam
478,0,1764531490,DyLam
479,0,1764531490,DyLam
480,0,1764531490,DyLam
481,0,1764531490,DyLam
482,0,1764531490,DyLam
483,0,1764531490,DyLam
484,0,1764531490,DyLam
485,0,1764531490,DyLam
486,0,1764531490,DyLam
487,0,1764531490,DyLam
488,0,1764531490,DyLam
489,0,1764531490,DyLam
490,0,1764531490,DyLam
491,0,1764531490,DyLam
492,0,1764531490,DyLam
493,0,1764531490,DyLam
494,0,1764531490,DyLam
495,0,1764531490,DyLam
496,0,1764531490,DyLam
497,0,1764531490,DyLam
498,0,1764531490,DyLam
499,0,1764531490,DyLam
500,0,1764531490,DyLam
501,0,1764531490,DyLam
502,0,1764531490,DyLam
503,0,1764531490,DyLam
504,0,1764531490,DyLam
505,0,1764531490,DyLam
506,0,1764531490,DyLam
507,0,1764531490,DyLam
508,0,1764531490,DyLam
509,0,1764531490,DyLam
510,0,1764531490,DyLam
511,0,1764531490,DyLam
512,0,1764531490,DyLam
513,0,1764531490,DyLam
514,0,1764531490,DyLam
515,0,1764531490,DyLam
516,0,1764531490,DyLam
517,0,1764531490,DyLam
518,0,1764531490,DyLam
519,0,1764531490,DyLam
520,0,1764531490,DyLam
521,0,1764531490,DyLam
522,0,1764531490,DyLam
523,0,1764531490,DyLam
524,0,1764531490,DyLam
525,0,1764531490,DyLam
526,70,1764531490,DyLam
527,0,1764531490,DyLam
528,0,1764531490,DyLam
529,0,1764531490,DyLam
530,0,1764531490,DyLam
531,0,1764531490,DyLam
532,0,1764531490,DyLam
533,0,1764531490,DyLam
534,0,1764531490,DyLam
535,0,1764531490,DyLam
536,0,1764531490,DyLam
537,0,1764531490,DyLam
538,0,1764531490,DyLam
539,0,1764531490,DyLam
540,0,1764531490,DyLam
541,0,1764531490,DyLam
542,0,1764531490,DyLam
543,0,1764531490,DyLam
544,0,1764531490,DyLam
545,0,1764531490,DyLam
546,0,1764531490,DyLam
547,0,1764531490,DyLam
548,0,1764531490,DyLam
549,0,1764531490,DyLam
550,0,1764531490,DyLam
551,0,1764531490,DyLam
552,0,1764531490,DyLam
553,0,1764531490,DyLam
554,0,1764531490,DyLam
555,0,1764531490,DyLam
556,0,1764531490,DyLam
557,0,1764531490,DyLam
558,0,1764531490,DyLam
559,0,1764531490,DyLam
560,0,1764531490,DyLam
561,0,1764531490,DyLam
562,0,1764531490,DyLam
563,0,1764531490,DyLam
564,0,1764531490,DyLam
565,0,1764531490,DyLam
566,0,1764531490,DyLam
567,0,1764531490,DyLam
568,0,1764531490,DyLam
569,0,1764531490,DyLam
570,0,1764531490,DyLam
571,0,1764531490,DyLam
572,0,1764531490,DyLam
573,0,1764531490,DyLam
574,0,1764531490,DyLam
575,0,1764531490,DyLam
576,0,1764531490,DyLam
577,0,1764531490,DyLam
578,0,1764531490,DyLam
579,0,1764531490,DyLam
580,0,1764531490,DyLam
581,0,1764531490,DyLam
582,0,1764531490,DyLam
583,0,1764531490,DyLam
584,0,1764531490,DyLam
585,0,1764531490,DyLam
586,0,1764531490,DyLam
587,0,1764531490,DyLam
588,0,1764531490,DyLam
589,0,1764531490,DyLam
590,0,1764531490,DyLam
591,0,1764531490,DyLam
592,0,1764531490,DyLam
593,0,1764531490,DyLam
594,0,1764531490,DyLam
595,0,1764531490,DyLam
596,0,1764531490,DyLam
597,0,1764531490,DyLam
598,0,1764531490,DyLam
599,0,1764531490,DyLam
600,0,1764531490,DyLam
601,0,1764531490,DyLam
602,0,1764531490,DyLam
603,0,1764531490,DyLam
604,0,1764531490,DyLam
605,0,1764531490,DyLam
606,0,1764531490,DyLam
607,0,1764531490,DyLam
608,0,1764531490,DyLam
609,0,1764531490,DyLam
610,0,1764531490,DyLam
611,0,1764531490,DyLam
612,0,1764531490,DyLam
613,0,1764531490,DyLam
614,0,1764531490,DyLam
615,0,1764531490,DyLam
616,0,1764531490,DyLam
617,0,1764531490,DyLam
618,0,1764531490,DyLam
619,0,1764531490,DyLam
620,0,1764531490,DyLam
621,0,1764531490,DyLam
622,0,1764531490,DyLam
623,0,1764531490,DyLam
624,0,1764531490,DyLam
625,0,1764531490,DyLam
626,0,1764531490,DyLam
627,0,1764531490,DyLam
628,0,1764531490,DyLam
629,0,1764531490,DyLam
630,0,1764531490,DyLam
631,0,1764531490,DyLam
632,0,1764531490,DyLam
633,0,1764531490,DyLam
634,0,1764531490,DyLam
635,0,1764531490,DyLam
636,0,1764531490,DyLam
637,0,1764531490,DyLam
638,0,1764531490,DyLam
639,0,1764531490,DyLam
640,0,1764531490,DyLam
641,0,1764531490,DyLam
642,0,1764531490,DyLam
643,0,1764531490,DyLam
644,0,1764531490,DyLam
645,0,1764531490,DyLam
646,0,1764531490,DyLam
647,0,1764531490,DyLam
648,0,1764531490,DyLam
649,0,1764531490,DyLam
650,0,1764531490,DyLam
651,0,1764531490,DyLam
652,0,1764531490,DyLam
653,0,1764531490,DyLam
654,0,1764531490,DyLam
655,0,1764531490,DyLam
656,0,1764531490,DyLam
657,0,1764531490,DyLam
658,0,1764531490,DyLam
659,0,1764531490,DyLam
660,0,1764531490,DyLam
661,0,1764531490,DyLam
662,0,1764531490,DyLam
663,0,1764531490,DyLam
664,0,1764531490,DyLam
665,0,1764531490,DyLam
666,0,1764531490,DyLam
667,0,1764531490,DyLam
668,0,1764531490,DyLam
669,0,1764531490,DyLam
670,0,1764531490,DyLam
671,0,1764531490,DyLam
672,0,1764531490,DyLam
673,0,1764531490,DyLam
674,0,1764531490,DyLam
675,0,1764531490,DyLam
676,0,1764531490,DyLam
677,0,1764531490,DyLam
678,0,1764531490,DyLam
679,0,1764531490,DyLam
680,0,1764531490,DyLam
681,0,1764531490,DyLam
682,0,1764531490,DyLam
683,0,1764531490,DyLam
684,0,1764531490,DyLam
685,0,1764531490,DyLam
686,0,1764531490,DyLam
687,0,1764531490,DyLam
688,0,1764531490,DyLam
689,0,1764531490,DyLam
690,0,1764531490,DyLam
691,0,1764531490,DyLam
692,0,1764531490,DyLam
693,0,1764531490,DyLam
694,0,1764531490,DyLam
695,0,1764531490,DyLam
696,0,1764531490,DyLam
697,0,1764531490,DyLam
698,0,1764531490,DyLam
699,0,1764531490,DyLam
700,0,1764531490,DyLam
701,0,1764531490,DyLam
702,0,1764531490,DyLam
703,0,1764531490,DyLam
704,0,1764531490,DyLam
705,0,1764531490,DyLam
706,0,1764531490,DyLam
707,0,1764531490,DyLam
708,0,1764531490,DyLam
709,0,1764531490,DyLam
710,0,1764531490,DyLam
711,0,1764531490,DyLam
712,0,1764531490,DyLam
713,0,1764531490,DyLam
714,0,1764531490,DyLam
715,0,1764531490,DyLam
716,0,1764531490,DyLam
717,0,1764531490,DyLam
718,0,1764531490,DyLam
719,0,1764531490,DyLam
720,0,1764531490,DyLam
721,0,1764531490,DyLam
722,0,1764531490,DyLam
723,0,1764531490,DyLam
724,0,1764531490,DyLam
725,0,1764531490,DyLam
726,0,1764531490,DyLam
727,0,1764531490,DyLam
728,0,1764531490,DyLam
729,0,1764531490,DyLam
730,0,1764531490,DyLam
731,0,1764531490,DyLam
732,0,1764531490,DyLam
733,0,1764531490,DyLam
734,0,1764531490,DyLam
735,0,1764531490,DyLam
736,0,1764531490,DyLam
737,0,1764531490,DyLam
738,0,1764531490,DyLam
739,0,1764531490,DyLam
740,0,1764531490,DyLam
741,0,1764531490,DyLam
742,0,1764531490,DyLam
743,0,1764531490,DyLam
744,0,1764531490,DyLam
745,0,1764531490,DyLam
746,0,1764531490,DyLam
747,0,1764531490,DyLam
748,0,1764531490,DyLam
749,0,1764531490,DyLam
750,0,1764531490,DyLam
751,0,1764531490,DyLam
752,0,1764531490,DyLam
753,0,1764531490,DyLam
754,0,1764531490,DyLam
755,0,1764531490,DyLam
756,0,1764531490,DyLam
757,0,1764531490,DyLam
758,0,1764531490,DyLam
759,0,1764531490,DyLam
760,0,1764531490,DyLam
761,0,1764531490,DyLam
762,0,1764531490,DyLam
763,0,1764531490,DyLam
764,0,1764531490,DyLam
765,0,1764531490,DyLam
766,0,1764531490,DyLam
767,0,1764531490,DyLam
768,0,1764531490,DyLam
769,0,1764531490,DyLam
770,0,1764531490,DyLam
771,0,1764531490,DyLam
772,0,1764531490,DyLam
773,0,1764531490,DyLam
774,0,1764531490,DyLam
775,0,1764531490,DyLam
776,0,1764531490,DyLam
777,0,1764531490,DyLam
778,0,1764531490,DyLam
779,0,1764531490,DyLam
780,0,1764531490,DyLam
781,0,1764531490,DyLam
782,0,1764531490,DyLam
783,0,1764531490,DyLam
784,0,1764531490,DyLam
785,0,1764531490,DyLam
786,0,1764531490,DyLam
787,0,1764531490,DyLam
788,0,1764531490,DyLam
789,0,1764531490,DyLam
790,0,1764531490,DyLam
791,0,1764531490,DyLam
792,0,1764531490,DyLam
793,0,1764531490,DyLam
794,0,1764531490,DyLam
795,0,1764531490,DyLam
796,0,1764531490,DyLam
797,0,1764531490,DyLam
798,0,1764531490,DyLam
799,0,1764531490,DyLam
800,0,1764531490,DyLam
801,0,1764531490,DyLam
802,0,1764531490,DyLam
803,0,1764531490,DyLam
804,0,1764531490,DyLam
805,0,1764531490,DyLam
806,0,1764531490,DyLam
807,0,1764531490,DyLam
808,0,1764531490,DyLam
809,0,1764531490,DyLam
810,0,1764531490,DyLam
811,0,1764531490,DyLam
812,0,1764531490,DyLam
813,0,1764531490,DyLam
814,0,1764531490,DyLam
815,0,1764531490,DyLam
816,0,1764531490,DyLam
817,0,1764531490,DyLam
818,0,1764531490,DyLam
819,0,1764531490,DyLam
820,0,1764531490,DyLam
821,0,1764531490,DyLam
822,0,1764531490,DyLam
823,0,1764531490,DyLam
824,0,1764531490,DyLam
825,0,1764531490,DyLam
826,0,1764531490,DyLam
827,0,1764531490,DyLam
828,0,1764531490,DyLam
829,0,1764531490,DyLam
830,0,1764531490,DyLam
831,0,1764531490,DyLam
832,0,1764531490,DyLam
833,0,1764531490,DyLam
834,0,1764531490,DyLam
835,0,1764531490,DyLam
836,0,1764531490,DyLam
837,0,1764531490,DyLam
838,0,1764531490,DyLam
839,0,1764531490,DyLam
840,0,1764531490,DyLam
841,0,1764531490,DyLam
842,0,1764531490,DyLam
843,0,1764531490,DyLam
844,0,1764531490,DyLam
845,0,1764531490,DyLam
846,0,1764531490,DyLam
847,0,1764531490,DyLam
848,0,1764531490,DyLam
849,0,1764531490,DyLam
850,0,1764531490,DyLam
851,0,1764531490,DyLam
852,0,1764531490,DyLam
853,0,1764531490,DyLam
854,0,1764531490,DyLam
855,0,1764531490,DyLam
856,0,1764531490,DyLam
857,0,1764531490,DyLam
858,0,1764531490,DyLam
859,0,1764531490,DyLam
860,0,1764531490,DyLam
861,0,1764531490,DyLam
862,0,1764531490,DyLam
863,0,1764531490,DyLam
864,0,1764531490,DyLam
865,0,1764531490,DyLam
866,0,1764531490,DyLam
867,0,1764531490,DyLam
868,0,1764531490,DyLam
869,0,1764531490,DyLam
870,0,1764531490,DyLam
871,0,1764531490,DyLam
872,0,1764531490,DyLam
873,0,1764531490,DyLam
874,0,1764531490,DyLam
875,0,1764531490,DyLam
876,0,1764531490,DyLam
877,0,1764531490,DyLam
878,0,1764531490,DyLam
879,0,1764531490,DyLam
880,0,1764531490,DyLam
881,0,1764531490,DyLam
882,0,1764531490,DyLam
883,0,1764531490,DyLam
884,0,1764531490,DyLam
885,0,1764531490,DyLam
886,0,1764531490,DyLam
887,0,1764531490,DyLam
888,0,1764531490,DyLam
889,0,1764531490,DyLam
890,0,1764531490,DyLam
891,0,1764531490,DyLam
892,0,1764531490,DyLam
893,0,1764531490,DyLam
894,0,1764531490,DyLam
895,0,1764531490,DyLam
896,0,1764531490,DyLam
897,0,1764531490,DyLam
898,0,1764531490,DyLam
899,0,1764531490,DyLam
900,0,1764531490,DyLam
901,0,1764531490,DyLam
902,0,1764531490,DyLam
903,0,1764531490,DyLam
904,0,1764531490,DyLam
905,0,1764531490,DyLam
906,0,1764531490,DyLam
907,0,1764531490,DyLam
908,0,1764531490,DyLam
909,0,1764531490,DyLam
910,0,1764531490,DyLam
911,0,1764531490,DyLam
912,0,1764531490,DyLam
913,0,1764531490,DyLam
914,0,1764531490,DyLam
915,0,1764531490,DyLam
916,0,1764531490,DyLam
917,0,1764531490,DyLam
918,0,1764531490,DyLam
919,0,1764531490,DyLam
920,0,1764531490,DyLam
921,0,1764531490,DyLam
922,0,1764531490,DyLam
923,0,1764531490,DyLam
924,0,1764531490,DyLam
925,0,1764531490,DyLam
926,0,1764531490,DyLam
927,0,1764531490,DyLam
928,0,1764531490,DyLam
929,0,1764531490,DyLam
930,0,1764531490,DyLam
931,0,1764531490,DyLam
932,0,1764531490,DyLam
933,0,1764531490,DyLam
934,0,1764531490,DyLam
935,0,1764531490,DyLam
936,0,1764531490,DyLam
937,0,1764531490,DyLam
938,0,1764531490,DyLam
939,0,1764531490,DyLam
940,0,1764531490,DyLam
941,0,1764531490,DyLam
942,0,1764531490,DyLam
943,0,1764531490,DyLam
944,0,1764531490,DyLam
945,0,1764531490,DyLam
946,0,1764531490,DyLam
947,0,1764531490,DyLam
948,0,1764531490,DyLam
949,0,1764531490,DyLam
950,0,1764531490,DyLam
951,0,1764531490,DyLam
952,0,1764531490,DyLam
953,0,1764531490,DyLam
954,0,1764531490,DyLam
955,0,1764531490,DyLam
956,0,1764531490,DyLam
957,0,1764531490,DyLam
958,0,1764531490,DyLam
959,0,1764531490,DyLam
960,0,1764531490,DyLam
961,0,1764531490,DyLam
962,0,1764531490,DyLam
963,0,1764531490,DyLam
964,0,1764531490,DyLam
965,0,1764531490,DyLam
966,0,1764531490,DyLam
967,0,1764531490,DyLam
968,0,1764531490,DyLam
969,0,1764531490,DyLam
970,0,1764531490,DyLam
971,0,1764531490,DyLam
972,0,1764531490,DyLam
973,0,1764531490,DyLam
974,0,1764531490,DyLam
975,0,1764531490,DyLam
976,0,1764531490,DyLam
977,0,1764531490,DyLam
978,0,1764531490,DyLam
979,0,1764531490,DyLam
980,0,1764531490,DyLam
981,0,1764531490,DyLam
982,0,1764531490,DyLam
983,0,1764531490,DyLam
984,0,1764531490,DyLam
985,0,1764531490,DyLam
986,0,1764531490,DyLam
987,0,1764531490,DyLam
988,0,1764531490,DyLam
989,0,1764531490,DyLam
990,0,1764531490,DyLam
991,0,1764531490,DyLam
992,0,1764531490,DyLam
993,0,1764531490,DyLam
994,0,1764531490,DyLam
995,0,1764531490,DyLam
996,0,1764531490,DyLam
997,0,1764531490,DyLam
998,0,1764531490,DyLam
999,0,1764531490,DyLam
1000,0,1764531490,DyLam
1001,0,1764531490,DyLam
1002,0,1764531490,DyLam
1003,0,1764531490,DyLam
1004,0,1764531490,DyLam
1005,0,1764531490,DyLam
1006,0,1764531490,DyLam
1007,0,1764531490,DyLam
1008,0,1764531490,DyLam
1009,0,1764531490,DyLam
1010,0,1764531490,DyLam
1011,0,1764531490,DyLam
1012,0,1764531490,DyLam
1013,0,1764531490,DyLam
1014,0,1764531490,DyLam
1015,0,1764531490,DyLam
1016,0,1764531490,DyLam
1017,0,1764531490,DyLam
1018,0,1764531490,DyLam
1019,0,1764531490,DyLam
1020,0,1764531490,DyLam
1021,0,1764531490,DyLam
1022,0,1764531490,DyLam
1023,0,1764531490,DyLam
1024,0,1764531490,DyLam
1025,0,1764531490,DyLam
1026,0,1764531490,DyLam
1027,0,1764531490,DyLam
1028,0,1764531490,DyLam
1029,0,1764531490,DyLam
1030,0,1764531490,DyLam
1031,0,1764531490,DyLam
1032,0,1764531490,DyLam
1033,0,1764531490,DyLam
1034,0,1764531490,DyLam
1035,0,1764531490,DyLam
1036,0,1764531490,DyLam
1037,0,1764531490,DyLam
1038,0,1764531490,DyLam
1039,0,1764531490,DyLam
1040,0,1764531490,DyLam
1041,0,1764531490,DyLam
1042,0,1764531490,DyLam
1043,0,1764531490,DyLam
1044,0,1764531490,DyLam
1045,0,1764531490,DyLam
1046,0,1764531490,DyLam
1047,0,1764531490,DyLam
1048,0,1764531490,DyLam
1049,0,1764531490,DyLam
1050,0,1764531490,DyLam
1051,0,1764531490,DyLam
1052,0,1764531490,DyLam
1053,0,1764531490,DyLam
1054,0,1764531490,DyLam
1055,0,1764531490,DyLam
1056,0,1764531490,DyLam
1057,0,1764531490,DyLam
1058,0,1764531490,DyLam
1059,0,1764531490,DyLam
1060,0,1764531490,DyLam
1061,0,1764531490,DyLam
1062,0,1764531490,DyLam
1063,0,1764531490,DyLam
1064,0,1764531490,DyLam
1065,0,1764531490,DyLam
1066,0,1764531490,DyLam
1067,0,1764531490,DyLam
1068,0,1764531490,DyLam
1069,0,1764531490,DyLam
1070,0,1764531490,DyLam
1071,0,1764531490,DyLam
1072,0,1764531490,DyLam
1073,0,1764531490,DyLam
1074,0,1764531490,DyLam
1075,0,1764531490,DyLam
1076,0,1764531490,DyLam
1077,0,1764531490,DyLam
1078,0,1764531490,DyLam
1079,0,1764531490,DyLam
1080,0,1764531490,DyLam
1081,0,1764531490,DyLam
1082,0,1764531490,DyLam
1083,0,1764531490,DyLam
1084,0,1764531490,DyLam
1085,0,1764531490,DyLam
1086,0,1764531490,DyLam
1087,0,1764531490,DyLam
1088,0,1764531490,DyLam
1089,0,1764531490,DyLam
1090,0,1764531490,DyLam
1091,0,1764531490,DyLam
1092,0,1764531490,DyLam
1093,0,1764531490,DyLam
1094,0,1764531490,DyLam
1095,0,1764531490,DyLam
1096,0,1764531490,DyLam
1097,0,1764531490,DyLam
1098,0,1764531490,DyLam
1099,0,1764531490,DyLam
1100,0,1764531490,DyLam
1101,0,1764531490,DyLam
1102,0,1764531490,DyLam
1103,0,1764531490,DyLam
1104,0,1764531490,DyLam
1105,0,1764531490,DyLam
1106,0,1764531490,DyLam
1107,0,1764531490,DyLam
1108,0,1764531490,DyLam
1109,0,1764531490,DyLam
1110,0,1764531490,DyLam
1111,0,1764531490,DyLam
1112,0,1764531490,DyLam
1113,0,1764531490,DyLam
1114,0,1764531490,DyLam
1115,0,1764531490,DyLam
1116,0,1764531490,DyLam
1117,0,1764531490,DyLam
1118,0,1764531490,DyLam
1119,0,1764531490,DyLam
1120,0,1764531490,DyLam
1121,0,1764531490,DyLam
1122,0,1764531490,DyLam
1123,0,1764531490,DyLam
1124,0,1764531490,DyLam
1125,0,1764531490,DyLam
1126,0,1764531490,DyLam
1127,0,1764531490,DyLam
1128,0,1764531490,DyLam
1129,0,1764531490,DyLam
1130,0,1764531490,DyLam
1131,0,1764531490,DyLam
1132,0,1764531490,DyLam
1133,0,1764531490,DyLam
1134,0,1764531490,DyLam
1135,0,1764531490,DyLam
1136,0,1764531490,DyLam
1137,0,1764531490,DyLam
1138,0,1764531490,DyLam
1139,0,1764531490,DyLam
1140,0,1764531490,DyLam
1141,0,1764531490,DyLam
1142,0,1764531490,DyLam
1143,0,1764531490,DyLam
1144,0,1764531490,DyLam
